Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22573291,30/06/2024,2.0,1.0,Quốc Lộ 1A, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,96.0,48.0,12.0,4.0,760000000.0
22330576,19/06/2024,2.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,,74.0,11.0,5.7,4250000000.0
22350729,19/06/2024,3.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,,68.0,11.0,6.0,4200000000.0
22536185,13/06/2024,4.0,2.0,Ấp 4B, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,50.0,50.0,20.0,4.0,1200000000.0
22274367,12/06/2024,2.0,1.0,Nguyễn Thị Tú, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,,114.0,21.0,6.0,5600000000.0
22566765,28/05/2024,3.0,2.0,Đường 234, Xã Tân Quý Tây, Huyện Bình Chánh, TPHCM,81.0,81.4,16.2,5.0,725000000.0
22559933,16/05/2024,4.0,4.0,Ấp 3, Xã Tân Quý Tây, Huyện Bình Chánh, TPHCM,70.0,79.0,17.5,4.0,4099000000.0
22536400,15/05/2024,4.0,3.0,Bông Văn Dĩa, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,66.0,66.0,16.0,4.2,4000000000.0
22557189,13/05/2024,1.0,1.0,Ấp 4B, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,44.0,54.0,11.0,4.0,980000000.0
22555205,13/05/2024,2.0,1.0,An Phú Tây - Hưng Long, Xã An Phú Tây, Huyện Bình Chánh, TPHCM,75.0,75.0,15.0,5.0,980000000.0
22555292,10/05/2024,2.0,1.0,Nguyễn Văn Thời, Xã Quy Đức, Huyện Bình Chánh, TPHCM,77.0,81.0,15.4,5.0,980000000.0
22554299,09/05/2024,3.0,2.0,Ấp 1A, Xã Quy Đức, Huyện Bình Chánh, TPHCM,54.0,54.0,12.0,4.5,989999000.0
22554560,09/05/2024,2.0,2.0,Đoàn Nguyễn Tuấn, Xã An Phú Tây, Huyện Bình Chánh, TPHCM,,36.0,15.0,26.0,900000000.0
22503509,06/05/2024,2.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,104.0,52.0,12.0,4.3,2500000000.0
22515352,06/05/2024,2.0,2.0,Đường 1A, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,96.0,48.0,12.0,4.0,1800000000.0
22515400,06/05/2024,2.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,88.0,44.0,11.0,4.0,1680000000.0
22531881,06/05/2024,2.0,2.0,Liên Ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,96.0,48.0,12.0,3.0,1379000000.0
22488937,06/05/2024,2.0,2.0,Liên Ấp 1-2-3, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,96.0,48.0,12.0,4.0,1399000000.0
22488965,06/05/2024,2.0,2.0,Ấp 1A, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,90.0,60.0,15.0,4.0,1590000000.0
22487323,06/05/2024,2.0,2.0,Vĩnh Lộc, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,103.0,54.0,13.5,4.0,2590000000.0
22487251,06/05/2024,2.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,104.0,52.0,12.0,4.0,1750000000.0
22488951,06/05/2024,2.0,2.0,Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,80.0,40.0,10.0,4.0,1450000000.0
22487314,06/05/2024,1.0,2.0,Liên Ấp 1-2-3, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,50.0,51.0,17.0,3.0,2300000000.0
22487247,06/05/2024,2.0,2.0,Đường Ấp 4, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,72.0,36.0,9.0,4.0,1150000000.0
22487230,06/05/2024,2.0,2.0,Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,120.0,60.0,15.0,4.0,2250000000.0
22487222,06/05/2024,2.0,3.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,140.0,70.0,14.0,5.0,2300000000.0
22487209,06/05/2024,2.0,2.0,Ấp 1A, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,64.0,32.0,8.0,4.0,1350000000.0
22487199,06/05/2024,2.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,80.0,40.0,10.0,4.0,1399000000.0
22488945,06/05/2024,2.0,2.0,Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,120.0,60.0,15.0,4.0,2300000000.0
22488942,06/05/2024,2.0,2.0,Liên Ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,90.0,45.0,9.0,5.0,1380000000.0
22488971,06/05/2024,3.0,3.0,Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,215.0,125.0,25.0,5.0,3500000000.0
22491464,01/05/2024,2.0,2.0,Hương lộ 80, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,112.0,56.0,14.0,4.0,2400000000.0
22488944,27/04/2024,3.0,2.0,Ấp 1A, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,,80.0,20.0,4.0,2650000000.0
22506311,01/04/2024,2.0,2.0,An Phú Tây - Hưng Long, Xã An Phú Tây, Huyện Bình Chánh, TPHCM,,1.0,1.0,1.0,1190000000.0
22334699,20/03/2024,2.0,2.0,Thới Hòa, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,120.0,120.0,24.0,5.0,4300000000.0
22492361,20/03/2024,2.0,2.0,Lê Thị Dung, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,,,,,1350000000.0
22504981,17/03/2024,2.0,2.0,Hương lộ 80, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,55.0,55.0,13.0,4.0,2500000000.0
22354507,02/02/2024,2.0,2.0,Nguyễn Hữu Trí, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM,,30.0,8.5,3.5,950000000.0
22476837,27/01/2024,4.0,3.0,Hương lộ 80, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,144.0,48.0,12.0,4.0,1600000000.0
22476141,26/01/2024,4.0,3.0,Hương lộ 80, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,144.0,48.0,12.0,4.0,1600000000.0
22475838,25/01/2024,4.0,3.0,Hương lộ 80, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,144.0,48.0,12.0,4.0,1600000000.0
22454428,08/01/2024,3.0,2.0,Đoàn Nguyễn Tuấn, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,63.3,13.0,4.8,880000000.0
22453430,08/01/2024,2.0,2.0,Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,100.0,20.0,5.0,1250000000.0
22453132,08/01/2024,1.0,1.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,1.0,1.0,1.0,1.0,1900000000.0
22453128,08/01/2024,1.0,1.0,Đường số 5, Xã An Phú Tây, Huyện Bình Chánh, TPHCM,1.0,1.0,1.0,1.0,1700000000.0
22453140,08/01/2024,1.0,1.0,Đường 1B, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,1.0,1.0,1.0,1.0,1700000000.0
22453408,08/01/2024,3.0,2.0,Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,70.0,70.0,14.0,5.0,985000000.0
22453392,08/01/2024,3.0,2.0,Nguyễn Hữu Trí, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM,56.0,56.0,14.0,4.0,980000000.0
22453375,08/01/2024,3.0,2.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,58.0,58.0,14.5,4.0,980000000.0
22453360,08/01/2024,3.0,3.0,Quốc Lộ 50, Xã Phong Phú, Huyện Bình Chánh, TPHCM,90.0,90.0,18.0,5.0,1050000000.0
22453348,08/01/2024,2.0,2.0,Tân Liêm, Xã Phong Phú, Huyện Bình Chánh, TPHCM,56.0,56.0,14.0,4.0,985000000.0
22454493,07/01/2024,3.0,2.0,Đoàn Nguyễn Tuấn, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,90.0,20.0,4.5,850000000.0
22454043,07/01/2024,3.0,2.0,Nguyễn Hữu Trí, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM,,56.0,14.0,4.0,1120000000.0
22453988,07/01/2024,3.0,2.0,Liên Ấp 2-3, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,,52.5,10.5,5.0,1450000000.0
22407246,29/12/2023,2.0,2.0,Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,135.0,68.0,17.0,4.0,3000000000.0
22406332,16/12/2023,2.0,1.0,Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, TPHCM,72.0,72.0,18.0,4.0,1500000000.0
22356105,13/12/2023,2.0,1.0,Trần Văn Giàu, Xã Lê Minh Xuân, Huyện Bình Chánh, TPHCM,,42.0,10.8,3.9,920000000.0
22356109,13/12/2023,1.0,1.0,Thích Thiện Hòa, Xã Lê Minh Xuân, Huyện Bình Chánh, TPHCM,,49.0,12.3,4.0,1120000000.0
22355517,13/12/2023,2.0,1.0,Ấp Hưng Lân, Xã Phạm Văn Hai, Huyện Bình Chánh, TPHCM,,48.0,12.0,4.0,950000000.0
22355426,13/12/2023,3.0,2.0,Bông Văn Dĩa, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,,50.0,12.5,4.0,680000000.0
22355447,13/12/2023,3.0,2.0,Đoàn Nguyễn Tuấn, Xã Hưng Long, Huyện Bình Chánh, TPHCM,,48.0,12.0,4.0,750000000.0
22355436,13/12/2023,3.0,2.0,Bình Trường, Xã Phạm Văn Hai, Huyện Bình Chánh, TPHCM,,52.4,13.1,4.0,1240000000.0
22355185,13/12/2023,3.0,2.0,Thới Hòa, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,,50.0,12.5,4.0,790000000.0
22355208,13/12/2023,3.0,2.0,Nguyễn Thị Trọn, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,,55.0,13.75,4.0,820000000.0
22353316,13/12/2023,2.0,2.0,Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,44.0,11.0,4.0,450000000.0
22353245,13/12/2023,2.0,2.0,Nguyễn Hữu Trí, Xã Bình Lợi, Huyện Bình Chánh, TPHCM,,80.0,20.0,4.0,550000000.0
22356396,13/12/2023,2.0,2.0,Trần Đại Nghĩa, Xã Tân Tạo, Huyện Bình Chánh, TPHCM,,48.0,16.0,3.0,890000000.0
